fingerprint,title,author,issue,date,categories,tags,id,license,comments,source,source-hostname,hostname,excerpt,filename,has_text
SmVZRH1IxVRQkNK6+YQpdNjWbgE=,The Potential Man,Carl Ross Beideman,672,2016-01-01,Serial ,,,,,http://bewilderingstories.com/issue672/potential_man1.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/1/yGrcf9gj8cuNFerrp-ES1M2qWcw.json,TRUE
7xyyol7W17USAUo2bB+QhEII41g=,Ambi-Man,Ada Fetters,673,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue673/ambi-man.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/1/05PnsrPw1Lm6lb6QJMxagvMoFjs.json,TRUE
kKkLtRlj9bCuuGpDROaLc326ZmU=,Mere Chance,Bill Prindle,673,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue673/mere_chance1.html,Bewildering Stories,bewilderingstories.com,"Chance, a down-and-out vagrant in 1889 New York City, discovers too late that his soul actually does have value. Will he be redeemed by Fate, God, or Satan — or all three?",./scrape/jsonfiles/1/5M+68FlYDPdRs7V9o+9MAs1tcp8.json,TRUE
jl+y+7kiH3xxCiw1E/RIB2GVh+4=,The Mouse Hole Ad,Joanna M Weston,674,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue674/mouse_hole.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/1/nXbeYNT5slwCfMCEvQGlOpj2v6M.json,TRUE
ovo8RjqjeIflAE4Cu5Q5oMcZxro=,The Carrot Is Mightier Than the Sword,Nidhi Singh,674,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue674/carrot_sword1.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/3/aB9NXnZsVHSYaQ0z4sp1yL-q1n0.json,TRUE
wK7gSt1w9RPgb29orP8gOviZshE=,The White-Faced Dog,Charles C Cole,674,2016-01-01,Flash Fiction ,,,,,http://bewilderingstories.com/issue674/white-faced_dog.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/2/BJ+cQqMTuA6YBODS88LcATqD3lY.json,TRUE
YwCmMImH4sjfqlgg1KccpNUCe5U=,The Angel,Donnie Hollingsworth,674,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue674/angel.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/1/4FYY4BzCjcWWqPDmjHWg7Hek0bw.json,TRUE
nBPtC6YKXn5h285bxXE4urZDM2Y=,Krish’s New Pet,Charlie Allison,675,2016-01-01,Short Story ,,,,,,Bewildering Stories,bewilderingstories.com,Even eldritch abombinations and down-and-out-gods need companionship.,./scrape/jsonfiles/1/rF5VVvEK4nKeG1BZ+-Qs-9d6sK0.json,TRUE
YHNZVXad+nXoNpEooyK1tibsdF4=,Boarders,Edward Ahern,675,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue675/boarders.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/3/Vx1ZHLjiO4CMnS7GtWNwj0mo2UI.json,TRUE
/E5ZvqcQ07TaoN9F3Df6RSSPw9M=,Better Off Forgotten,Charles C Cole,676,2016-01-01,Memoir ,,,,,http://bewilderingstories.com/issue676/better_forgotten.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/1/s3XlRYTgM6jmA4PVYA6IFGhmfDg.json,TRUE
2C0oBWazhJLjoxK9qylLu4lVras=,Unity of the Citizenry,Stephan James,676,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue676/unity_citizenry1.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/1/S-HOBueG9528BU-wjq0ByDvHxrc.json,TRUE
lPzBvSODnuJ5/XZsgAhUmXL2TqA=,John the Snake Man,James Robert Rudolph,676,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue676/snake_man.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/1/HMOXPPGOIwdUk4DEFbphYd0oXeM.json,TRUE
qjo7z/onu+f8zJgjkYYnhVGmLIk=,Xylophone,Shola Balogun,676,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue676/xylophone.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/1/76V3Ycw8lK2-Cx+3GbOSjvyU-L8.json,TRUE
R9DmxamIxzgm/XoIGq/CgQ9EjFg=,The Betrayal of Zoar,Michael Siciliano,676,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue676/betrayal_zoar1.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/1/2pJYdNXW6IU8mz+tFQ6efPQNtkQ.json,TRUE
vIXfgY2E01dPmQa7BouDFwhC9t0=,An Ode to Dying,Lana Bella,677,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue677/ode_dying.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/3/0AjJjGwns49Q9j9w4LXPAGHHj+A.json,TRUE
vJFN+s0HOY67i2wkot0C7GFBxtA=,Buchanan and Tonya,Gary Clifton,677,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue677/buchanan_tonya.html,Bewildering Stories,bewilderingstories.com,A crusty old policeman values his composure.,./scrape/jsonfiles/2/vZVHcar8Hzgil6dWEaIYy9ZceXM.json,TRUE
yUjKzRtCAkptMAe8q7aVfXQ08n8=,Luna Calls,Edward Ahern,677,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue677/luna_calls.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/3/oVjIAK-WwwGatYGhyKiJSCCRlo4.json,TRUE
hX/Mq82yEgXgAJhQkaD1qh/G/2M=,Listen to the Deaf Man Sing,Edward Ahern,678,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue678/listen1.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/2/674LFp1RClaO-h7BTNeMTnBRygI.json,TRUE
luqxxrnPDiPv0pB4x7E6HNld07U=,Intelligent Designers,Bill Kowaleski,678,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue678/intelligent_designers1.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/2/QEH1F4YzprA+B1EC3Bqo4zq5aRI.json,TRUE
nhkaAhWvVHc6GJmVuYC4lhX3oMk=,The Mechanical Engineer,Charles C Cole,678,2016-01-01,Flash Fiction ,,,,,http://bewilderingstories.com/issue678/mechanical_engineer.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/2/RJGwgUY4QAj-G14tGCcuArS0KY4.json,TRUE
V3aXcFk4+e+p0Gb9qatN2e+9CnU=,Mandela,Shola Balogun,678,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue678/mandela.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/1/gDf+l4xTkNUcSrf5DaYn1s8S2Tg.json,TRUE
AOQaZIOGikRnqk2iCju+KjuDJsw=,What We Do Together,Charles C Cole,679,2016-01-01,Serial ,,,,,http://bewilderingstories.com/issue679/what_do1.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/2/8fERmLpTVt7VPvnz9Vn7Dh5XS74.json,TRUE
bcWcV1ItGpdnHGZJJEi64IAWDQw=,Murder Me Tenderly,Gary Clifton,679,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue679/murder_tenderly1.html,Bewildering Stories,bewilderingstories.com,"Jonic, a fired cop and down on his luck private eye takes a job shadowing a mobster's wife. She's murdered, and he desperately scrambles to avoid a murder rap or a death penalty from the husband.",./scrape/jsonfiles/2/kr2ysgio-PpkElt9gM0c4Fqr85A.json,TRUE
1s8Zsa3Nu9R++G72QCktBxl1GY4=,Root Causes: A Tale of Zodom,Stuart North,680,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue680/root_causes1.html,Bewildering Stories,bewilderingstories.com,Double-dealing and teachery in the magical kingdom of Zodom,./scrape/jsonfiles/3/WLTFh5aVecxC5Pmy9G0+Jfndz7k.json,TRUE
8cN4rl5XKxxEqsmHgxluU6EAcmw=,Ephemerids,Ada Fetters,680,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue680/ephemerids1.html,Bewildering Stories,bewilderingstories.com,"In an existence where Internet presence determines both lifespan and worth, the short-lived Ephemerids have just discovered the terror of cultural amnesia.",./scrape/jsonfiles/3/FtqgYrgLw-5c6J04N3DeItdpCaA.json,TRUE
H99N96bGcgw+AUp1Nrqo+iQZYYA=,Your Humble Servants,Roger Pitcher,680,2016-01-01,Short Story ,,,,,http://bewilderingstories.com/issue680/humble_servants1.html,Bewildering Stories,bewilderingstories.com,"When foreigners bring beads and blankets, what might they want to buy?",./scrape/jsonfiles/1/bbRAmEvpo4bmEhpZMouKE8sfRqs.json,TRUE
hZO7odjj3rYveDsEhqC1fYLKubM=,Distant Voices,Shola Balogun,680,2016-01-01,Poetry ,,,,,http://bewilderingstories.com/issue680/distant_voices.html,Bewildering Stories,bewilderingstories.com,poem,./scrape/jsonfiles/1/TiZnBt-jhAPooUUt6Hm7VYyaPYk.json,TRUE
kzesw5Fz+aT0Chs1MOZB9ESy0aU=,Whisper Listing,M C Tuggle,680,2016-01-01,Flash Fiction ,,,,,http://bewilderingstories.com/issue680/whisper_listing.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/3/Z9l98SU3OwiXLpluzuvSr6bseMY.json,TRUE
XcJfTjGbqjTa03hqZV51kEV9IWU=,Grandmaster Fearless,Andrew Sacks,680,2016-01-01,Essay ,,,,,http://bewilderingstories.com/issue680/grandmaster_fearless.html,Bewildering Stories,bewilderingstories.com,,./scrape/jsonfiles/1/GQfJvXM-75pKF2Mv8jAJds95piE.json,TRUE
